id_transaction,code_postal,arrondissement,date_transaction,prix,surface_habitable,prix_m2,cluster,anomalie,residu,latitude,longitude
11830073,75012,12,2018-02-16,355000.0,184,1929.3478260869565,3,Sous-cote,-1374194.1999038924,48.8471288956242,2.40079836101987
11842279,75017,17,2018-02-19,222200.0,100,2222.0,1,Sous-cote,-758446.6159878899,48.8834921779035,2.32072286327038
11826814,75015,15,2018-02-20,2350000.0,150,15666.666666666666,1,Surcote,900945.3892149043,48.8513849707437,2.29138096667491
11826381,75004,4,2018-02-21,2650000.0,138,19202.898550724636,3,Surcote,1293281.3896034583,48.8545877563599,2.35089030981483
11821125,75006,6,2018-02-22,184000.0,136,1352.9411764705883,3,Sous-cote,-1253364.9805429846,48.8539544493248,2.34318006190151
11827635,75013,13,2018-02-23,120000.0,111,1081.081081081081,1,Sous-cote,-958258.0022483999,48.8297452352365,2.34323149693035
11841925,75017,17,2018-02-23,4158.0,202,20.584158415841586,3,Sous-cote,-1975832.1891392325,48.8820454653471,2.3079920811494
11838037,75005,5,2018-02-23,1240500.0,70,17721.428571428572,1,Surcote,531501.8421464257,48.8477395211617,2.34751668729275
11837290,75008,8,2018-02-26,1160000.0,50,23200.0,2,Surcote,494916.51801385777,48.8708271863296,2.31176429820357
11832325,75014,14,2018-02-26,4250.0,65,65.38461538461539,1,Sous-cote,-595318.7069197111,48.8328674408982,2.33171305886302
11837339,75019,19,2018-02-27,30000.0,77,389.61038961038963,1,Sous-cote,-667315.3585483045,48.8837724952336,2.37962239315305
11835028,75018,18,2018-02-27,5500.0,77,71.42857142857143,1,Sous-cote,-682696.4005739482,48.8953373995189,2.34479789823403
11842251,75016,16,2018-02-28,32000.0,50,640.0,2,Sous-cote,-566813.7862399055,48.8497111722037,2.27225240230779
11829144,75017,17,2018-02-28,2220000.0,53,41886.79245283019,1,Surcote,1689661.8154034282,48.8765158484241,2.29619987211717
11826011,75014,14,2018-02-28,1337450.0,85,15734.70588235294,1,Surcote,525937.0930264101,48.8236435018817,2.33455583875476
11825801,75001,1,2018-02-28,1700000.0,95,17894.736842105263,1,Surcote,714339.1943093166,48.8592621497971,2.34044140788705
11827564,75004,4,2018-02-28,1370000.0,52,26346.153846153848,1,Surcote,839004.8845214595,48.8549514691348,2.36527943801057
11827118,75011,11,2018-03-01,259065.0,159,1629.3396226415093,1,Sous-cote,-1260173.2076625447,48.8517137960615,2.38127800993744
11841570,75016,16,2018-03-02,260000.0,120,2166.6666666666665,3,Sous-cote,-1020525.151463131,48.8441241192467,2.27102552309308
11833856,75017,17,2018-03-02,40000.0,116,344.82758620689657,3,Sous-cote,-1075374.3880952906,48.8830997318261,2.28695805511532
11829165,75014,14,2018-03-02,6000.0,63,95.23809523809524,1,Sous-cote,-594730.2369606325,48.8348616291734,2.32795399977066
11825694,75006,6,2018-03-05,1050000.0,45,23333.333333333332,2,Surcote,495548.0242380637,48.8451223352927,2.32827133223442
11832514,75015,15,2018-03-07,159500.0,84,1898.8095238095239,1,Sous-cote,-657206.6007462232,48.8444704686154,2.2822331066643
11830186,75010,10,2018-03-07,53000.0,113,469.0265486725664,1,Sous-cote,-1039244.9555724051,48.8806387016481,2.35134858740021
11829498,75009,9,2018-03-07,69000.0,95,726.3157894736842,1,Sous-cote,-905214.3657472129,48.8790296949418,2.3301642718618
11835610,75013,13,2018-03-08,200000.0,100,2000.0,1,Sous-cote,-732219.4853395403,48.8367087027483,2.34922451474055
11841243,75003,3,2018-03-08,100000.0,88,1136.3636363636363,1,Sous-cote,-797764.7944820058,48.8572329738365,2.36765844049118
11837368,75003,3,2018-03-08,12000.0,58,206.89655172413794,1,Sous-cote,-578010.2898767826,48.8632875717917,2.35382730054909
11832887,75011,11,2018-03-08,1790000.0,100,17900.0,1,Surcote,836042.5891903867,48.8531083566632,2.37369452360105
11828087,75019,19,2018-03-09,218420.0,110,1985.6363636363637,1,Sous-cote,-774745.7726165503,48.883786657409,2.38865215198476
11841233,75009,9,2018-03-09,1050000.0,12,87500.0,0,Surcote,902373.9863439501,48.8731887107433,2.34453741039576
11836445,75012,12,2018-03-09,50000.0,102,490.19607843137254,1,Sous-cote,-891794.8268064288,48.8441161995134,2.40935928401352
11835640,75011,11,2018-03-09,1417500.0,73,19417.80821917808,1,Surcote,762877.593381397,48.8568253977169,2.38680284421562
11838181,75012,12,2018-03-09,175000.0,83,2108.4337349397592,1,Sous-cote,-605078.839110065,48.8444904200653,2.39400479361774
11832651,75009,9,2018-03-09,120125.0,80,1501.5625,1,Sous-cote,-730697.4998713869,48.8817194501825,2.34822945583559
11839862,75020,20,2018-03-09,312500.0,117,2670.940170940171,1,Sous-cote,-793519.8804638295,48.8703772186776,2.39490997795673
11834266,75006,6,2018-03-09,2231000.0,30,74366.66666666667,2,Surcote,1820263.4810650803,48.8526226818285,2.33908147800211
11839298,75020,20,2018-03-13,5000.0,130,38.46153846153846,1,Sous-cote,-1225573.2763805771,48.8733727300773,2.38424485367614
11835779,75002,2,2018-03-14,29000.0,108,268.51851851851853,1,Sous-cote,-1046552.9528658749,48.867487282902,2.34128947428605
11827233,75018,18,2018-03-14,1175000.0,70,16785.714285714286,1,Surcote,553870.8126119929,48.8873900250182,2.33779592119426
11823773,75009,9,2018-03-14,1425000.0,90,15833.333333333334,1,Surcote,539337.9684308397,48.8817320623647,2.33777336300801
11826460,75012,12,2018-03-14,1785000.0,68,26250.0,1,Surcote,1168960.2086681416,48.8488355602548,2.37421431539316
11833925,75010,10,2018-03-15,900000.0,30,30000.0,0,Surcote,634343.396518758,48.8707398000979,2.36874001034746
11834591,75003,3,2018-03-15,2494600.0,101,24699.0099009901,1,Surcote,1451958.2186500563,48.8613565893444,2.36002997619731
11822670,75002,2,2018-03-15,5000.0,82,60.97560975609756,1,Sous-cote,-801122.5700811895,48.8665103992685,2.35191565039685
11838043,75018,18,2018-03-15,47325.0,90,525.8333333333334,1,Sous-cote,-785748.3874418861,48.8915965905183,2.32864620582434
11839775,75014,14,2018-03-16,10500.0,114,92.10526315789474,1,Sous-cote,-1078862.7901724884,48.8256500493507,2.33206404587078
11822860,75012,12,2018-03-16,6000.0,117,51.282051282051285,1,Sous-cote,-1120157.465535826,48.8475833179648,2.36991121718422
11826621,75010,10,2018-03-16,10900.0,110,99.0909090909091,1,Sous-cote,-1032278.2732558115,48.8749707527423,2.34888944481873
11837683,75017,17,2018-03-16,5000.0,108,46.2962962962963,1,Sous-cote,-1092942.041531346,48.8820277524277,2.3177595736396
11828124,75008,8,2018-03-16,14060.0,52,270.38461538461536,2,Sous-cote,-629538.3609940305,48.877071140902,2.31246194198038
11826833,75001,1,2018-03-16,50000.0,74,675.6756756756756,1,Sous-cote,-714135.5751816703,48.8646889579983,2.33377956805564
11833159,75002,2,2018-03-21,220000.0,91,2417.5824175824177,1,Sous-cote,-692675.4351285896,48.8700392790172,2.34924033291541
11828997,75004,4,2018-03-22,1800000.0,105,17142.85714285714,1,Surcote,740886.6794481443,48.8544108972361,2.36556314420672
11826409,75018,18,2018-03-23,250000.0,85,2941.176470588235,1,Sous-cote,-535168.2351662139,48.8963422544558,2.3598654175194
11842355,75014,14,2018-03-23,240000.0,101,2376.237623762376,1,Sous-cote,-724809.3942557408,48.8389076980321,2.33600169989971
11825695,75006,6,2018-03-23,8000.0,168,47.61904761904762,3,Sous-cote,-1756281.5460584767,48.8515811903908,2.33236629120768
11834677,75008,8,2018-03-26,1800000.0,40,45000.0,2,Surcote,1271374.0044675828,48.8700748271174,2.31456562181385
11822485,75006,6,2018-03-26,4000.0,140,28.571428571428573,3,Sous-cote,-1471689.1023635222,48.8544620816479,2.33472536486684
11822327,75015,15,2018-03-26,178289.0,74,2409.310810810811,1,Sous-cote,-542607.2961948791,48.8508547997666,2.29397640925312
11831782,75017,17,2018-03-27,80000.0,117,683.7606837606837,3,Sous-cote,-1044955.418550425,48.8772967129688,2.29404822413089
11822587,75009,9,2018-03-27,17550.0,151,116.2251655629139,3,Sous-cote,-1474633.3560599908,48.8782642632257,2.33145007037053
11825641,75018,18,2018-03-27,90000.0,68,1323.5294117647059,1,Sous-cote,-511967.12647773814,48.8928015007404,2.36202230925229
11838003,75015,15,2018-03-28,51000.0,116,439.6551724137931,1,Sous-cote,-1092623.1662617156,48.8406678819888,2.29021404046092
11839909,75007,7,2018-03-29,30000.0,81,370.3703703703704,2,Sous-cote,-974489.9482471715,48.8577672944144,2.32199235207463
11825711,75014,14,2018-03-29,8000.0,62,129.03225806451613,0,Sous-cote,-572109.9731416828,48.8242462491807,2.32879500457434
11837244,75008,8,2018-03-29,2600000.0,116,22413.793103448275,3,Surcote,1352500.0474647412,48.8699052502706,2.31282613994141
11827806,75006,6,2018-03-30,1440654.0,60,24010.9,2,Surcote,742486.5674110474,48.8514132283268,2.33553928275382
11835377,75008,8,2018-03-30,1750000.0,71,24647.88732394366,2,Surcote,924362.0603584154,48.8657206126963,2.30483901005765
11833317,75004,4,2018-03-30,2800000.0,118,23728.813559322032,3,Surcote,1655225.5896573374,48.8516041748039,2.35486013777387
11842441,75011,11,2018-03-30,962000.0,39,24666.666666666668,0,Surcote,603524.6803174021,48.8676529235294,2.36739972119126
11829085,75016,16,2018-03-30,1353300.0,68,19901.470588235294,3,Surcote,570988.4322038596,48.8547153670511,2.27563004551576
11830379,75017,17,2018-03-30,180000.0,70,2571.4285714285716,1,Sous-cote,-533539.2932850474,48.8884074496676,2.30963428298456
11827901,75010,10,2018-04-03,25000.0,100,250.0,1,Sous-cote,-922367.9687044672,48.8697994558907,2.36004623373073
11840813,75018,18,2018-04-03,175000.0,77,2272.7272727272725,1,Sous-cote,-533519.9915251385,48.8920598084238,2.35286871917534
11823967,75012,12,2018-04-03,1057600.0,60,17626.666666666668,1,Surcote,497884.86135802674,48.8510752692269,2.37536522812034
11833129,75020,20,2018-04-04,8000.0,63,126.98412698412699,0,Sous-cote,-549281.4115715646,48.8736160987391,2.3974972723034
11841761,75004,4,2018-04-04,425000.0,175,2428.5714285714284,3,Sous-cote,-1265893.1462853253,48.8521087500738,2.35515191151683
11841834,75007,7,2018-04-04,8320.0,160,52.0,3,Sous-cote,-1784434.178517797,48.8582477521698,2.3094639120709
11825497,75017,17,2018-04-06,8000.0,55,145.45454545454547,1,Sous-cote,-541500.2455068408,48.8854676455576,2.3247974040325
11826353,75016,16,2018-04-06,2600000.0,110,23636.363636363636,2,Surcote,1446647.977403219,48.868114700538,2.27415154756998
11842379,75006,6,2018-04-06,2310000.0,91,25384.615384615383,3,Surcote,1324104.9808892552,48.8570096178793,2.33543529629148
11821110,75007,7,2018-04-06,350000.0,143,2447.5524475524476,3,Sous-cote,-1259553.0698293215,48.8564668503584,2.33157539993125
11821103,75015,15,2018-04-06,2065000.0,130,15884.615384615385,1,Surcote,807565.9983175928,48.8438275287421,2.29172379059263
11832075,75010,10,2018-04-06,23500.0,98,239.79591836734693,1,Sous-cote,-904705.9077941985,48.8822563228861,2.36697610109268
11821074,75009,9,2018-04-06,1634615.0,90,18162.38888888889,1,Surcote,708305.786528459,48.8730560284166,2.34069143956719
11834799,75011,11,2018-04-09,300000.0,175,1714.2857142857142,3,Sous-cote,-1353965.9797699454,48.849704109947,2.38952510131988
11823575,75019,19,2018-04-09,4000.0,72,55.55555555555556,1,Sous-cote,-604763.0243702517,48.8787825560161,2.39134928123288
11827222,75007,7,2018-04-10,15000.0,180,83.33333333333333,3,Sous-cote,-1969374.7876204858,48.8519312477642,2.32738128691141
11825151,75003,3,2018-04-10,5000.0,68,73.52941176470588,1,Sous-cote,-660497.0034769366,48.8627600503562,2.35198853410154
11838098,75016,16,2018-04-10,15000.0,132,113.63636363636364,3,Sous-cote,-1360173.9259735537,48.871602401425,2.28116118119829
11821421,75008,8,2018-04-10,8200.0,92,89.1304347826087,2,Sous-cote,-1038963.170150598,48.8756296490742,2.3226109140805
11841813,75009,9,2018-04-10,4000.0,50,80.0,1,Sous-cote,-518744.40431497333,48.8764971095924,2.34756891525669
11828832,75017,17,2018-04-10,4000.0,68,58.8235294117647,1,Sous-cote,-670053.6414235884,48.8827668004898,2.29441002758952
11828676,75013,13,2018-04-10,340000.0,138,2463.768115942029,1,Sous-cote,-976622.2335858392,48.8235691023426,2.36611160683108
11821727,75006,6,2018-04-11,30000.0,93,322.5806451612903,3,Sous-cote,-975057.0800210135,48.8481580960708,2.32050453070742
11821997,75011,11,2018-04-11,1190000.0,74,16081.081081081082,1,Surcote,505472.9719750723,48.8605883350263,2.38078739345476
11829497,75016,16,2018-04-11,27000.0,55,490.90909090909093,2,Sous-cote,-619718.9385155777,48.8418810970051,2.26598522197209
11831753,75005,5,2018-04-11,5000.0,64,78.125,1,Sous-cote,-646511.9751227677,48.8405357916321,2.34437276697782
11827445,75010,10,2018-04-11,250000.0,114,2192.9824561403507,1,Sous-cote,-831502.3950763494,48.8840555473356,2.36479612487836
11841231,75002,2,2018-04-13,1767220.0,110,16065.636363636364,1,Surcote,672504.9862238562,48.8689399456641,2.34454378304177
11828118,75016,16,2018-04-13,80000.0,120,666.6666666666666,3,Sous-cote,-1159877.9695607503,48.8569844082827,2.28589167106939
11824051,75015,15,2018-04-13,70000.0,86,813.953488372093,1,Sous-cote,-765868.6616564922,48.8487851016046,2.30177740720468
11829386,75020,20,2018-04-16,1260000.0,30,42000.0,0,Surcote,1018892.5934478715,48.8685529986712,2.39245896487437
11834402,75010,10,2018-04-16,90440.0,100,904.4,1,Sous-cote,-836604.3777532768,48.8728058990361,2.34979081204591
11836555,75012,12,2018-04-17,1175000.0,13,90384.61538461539,0,Surcote,1096956.1170643505,48.8396259999906,2.39286864329992
11826525,75007,7,2018-04-17,1539000.0,65,23676.923076923078,2,Surcote,687806.5390349794,48.8585383476428,2.32797707203332
11833817,75013,13,2018-04-17,211356.0,104,2032.2692307692307,1,Sous-cote,-779511.1981112685,48.8235691023426,2.36611160683108
11840881,75007,7,2018-04-18,2354493.0,109,21600.853211009173,3,Surcote,1091018.5565964398,48.85403683554,2.32116865973071
11841276,75009,9,2018-04-18,125000.0,89,1404.4943820224719,1,Sous-cote,-791728.1830164064,48.8766964584764,2.33324456561267
11837763,75019,19,2018-04-18,1050000.0,40,26250.0,1,Surcote,686859.1773404791,48.8769329992125,2.39940068627661
11831432,75020,20,2018-04-18,150000.0,128,1171.875,1,Sous-cote,-1061411.2154703082,48.8680750029186,2.40826618638566
11835374,75016,16,2018-04-19,12000.0,86,139.53488372093022,3,Sous-cote,-922446.5250373697,48.8501401569966,2.26751055166695
11829987,75015,15,2018-04-19,930000.0,34,27352.941176470587,0,Surcote,603384.1553743132,48.8409925459582,2.31563103444862
11835580,75002,2,2018-04-19,1431500.0,78,18352.5641025641,1,Surcote,663701.5517393483,48.8660913284034,2.34016297555058
11824056,75004,4,2018-04-20,1072000.0,49,21877.551020408162,0,Surcote,560463.6182994875,48.8607156789968,2.35442166665486
11842181,75006,6,2018-04-20,15000.0,50,300.0,2,Sous-cote,-546709.9461352276,48.854825812676,2.34189320085478
11841187,75007,7,2018-04-20,10000.0,139,71.94244604316546,3,Sous-cote,-1561228.9480087836,48.8609317798829,2.30347194343571
11834254,75014,14,2018-04-20,1231835.0,40,30795.875,1,Surcote,851468.4635074593,48.8277442503311,2.31668674765319
11831518,75017,17,2018-04-20,294605.0,105,2805.7619047619046,1,Sous-cote,-754270.3592147524,48.8824159169839,2.29671854791283
11837706,75013,13,2018-04-23,850000.0,20,42500.0,0,Surcote,715625.7753862195,48.8355741203948,2.35386975152526
11831680,75010,10,2018-04-23,1600000.0,38,42105.26315789474,0,Surcote,1257695.1528776826,48.8734691571673,2.36108920037156
11826688,75014,14,2018-04-23,2696500.0,150,17976.666666666668,1,Surcote,1241896.5224914819,48.8388739026834,2.33153777555203
11832618,75010,10,2018-04-23,94500.0,120,787.5,1,Sous-cote,-1044488.5778071559,48.8816751840162,2.3515684254301
11830394,75007,7,2018-04-24,2500000.0,128,19531.25,3,Surcote,1034162.3869976951,48.8578245960288,2.33131404005601
11840793,75001,1,2018-04-24,2546662.8,53,48050.24150943396,1,Surcote,1983728.8643761524,48.8645642034974,2.3321689197795
11826198,75015,15,2018-04-24,14000.0,57,245.6140350877193,0,Sous-cote,-532979.5450937785,48.8488989000607,2.28425527376541
11825909,75017,17,2018-04-24,279000.0,90,3100.0,1,Sous-cote,-626159.9023877361,48.885678707229,2.30924186624399
11823443,75003,3,2018-04-24,264550.0,135,1959.6296296296296,3,Sous-cote,-1044630.9197473836,48.867697857289,2.36160249747428
11839168,75020,20,2018-04-25,130000.0,72,1805.5555555555557,1,Sous-cote,-524549.9190315898,48.8692288267383,2.3840912838494
11832957,75007,7,2018-04-25,5000.0,86,58.13953488372093,2,Sous-cote,-1047395.1005228434,48.8584657203461,2.33047609842565
11837768,75007,7,2018-04-25,2700000.0,31,87096.7741935484,2,Surcote,2174561.57450955,48.8609808679503,2.32043373167567
11836215,75011,11,2018-04-25,1014000.0,23,44086.95652173913,0,Surcote,829144.7585507433,48.8576492766722,2.36936583106445
11834188,75008,8,2018-04-25,110000.0,130,846.1538461538462,3,Sous-cote,-1312281.5608095215,48.8800463892017,2.32070140251429
11827257,75014,14,2018-04-26,1865000.0,80,23312.5,1,Surcote,1101392.2453020823,48.8352662418053,2.34041604282125
11836455,75015,15,2018-04-27,1085000.0,58,18706.896551724138,1,Surcote,517400.1910872718,48.8466739483562,2.29481688671189
11827868,75007,7,2018-04-27,1760000.0,85,20705.882352941175,3,Surcote,706146.6965684758,48.8601932930694,2.31802800324634
11835048,75016,16,2018-04-27,1684900.0,85,19822.352941176472,3,Surcote,760034.5054177647,48.8746774884439,2.28541583236773
11834147,75009,9,2018-04-27,70000.0,69,1014.4927536231884,1,Sous-cote,-634783.9829625275,48.8833076782921,2.33310996300233
11821347,75017,17,2018-04-27,34000.0,75,453.3333333333333,1,Sous-cote,-707120.8546095293,48.888871383607,2.30346825915455
11827815,75005,5,2018-04-27,160000.0,124,1290.3225806451612,3,Sous-cote,-1068128.6782072736,48.8414870799741,2.34031452066344
11832231,75009,9,2018-04-30,52500.0,60,875.0,1,Sous-cote,-566054.7088663175,48.8833076782921,2.33310996300233
11822489,75011,11,2018-04-30,55000.0,105,523.8095238095239,1,Sous-cote,-967186.1540364758,48.8562986567124,2.36995731315791
11826050,75017,17,2018-05-02,1073100.0,51,21041.176470588234,0,Surcote,552639.5187263219,48.8890252998399,2.31900004771029
11839169,75009,9,2018-05-02,30000.0,110,272.72727272727275,1,Sous-cote,-1087929.8225742294,48.8833076782921,2.33310996300233
11821458,75019,19,2018-05-02,1470000.0,23,63913.04347826087,0,Surcote,1301099.5193927698,48.8913716518845,2.37446983715741
11839260,75010,10,2018-05-02,970000.0,50,19400.0,0,Surcote,512722.78741606936,48.8723839951789,2.35996509712324
11832359,75007,7,2018-05-03,9100.0,60,151.66666666666666,2,Sous-cote,-773864.7177381581,48.8474288676778,2.31696068473849
11840247,75017,17,2018-05-03,20000.0,61,327.8688524590164,0,Sous-cote,-596270.7858250225,48.8884884923052,2.31823972055296
11833870,75015,15,2018-05-03,315000.0,158,1993.6708860759493,3,Sous-cote,-1171810.5483002306,48.8488989000607,2.28425527376541
11833760,75005,5,2018-05-03,130000.0,77,1688.3116883116884,1,Sous-cote,-666388.9619907057,48.8436720908078,2.34215046735954
11830405,75016,16,2018-05-04,11000.0,80,137.5,2,Sous-cote,-875244.6998939384,48.8561159684823,2.27751562833225
11831627,75009,9,2018-05-04,271400.0,117,2319.6581196581196,1,Sous-cote,-893273.4448089802,48.8810985449198,2.3468341037511
11832924,75008,8,2018-05-04,1594650.0,66,24161.363636363636,2,Surcote,816917.2126340875,48.8664658772466,2.30609788855739
11826954,75011,11,2018-05-09,121500.0,110,1104.5454545454545,1,Sous-cote,-928267.7153609574,48.8519511225885,2.37415167186759
11840302,75015,15,2018-05-11,7000.0,87,80.45977011494253,1,Sous-cote,-858773.2830628168,48.8418922007071,2.29424170458397
11840859,75017,17,2018-05-14,160000.0,180,888.8888888888889,3,Sous-cote,-1588883.9281750848,48.8802286798943,2.29462277654205
11832612,75006,6,2018-05-15,200000.0,100,2000.0,3,Sous-cote,-872124.2932069546,48.8562648501747,2.3324495752146
11821581,75002,2,2018-05-15,350000.0,170,2058.823529411765,3,Sous-cote,-1280684.5349582692,48.8714525693435,2.34177292823296
11842267,75002,2,2018-05-16,2300000.0,64,35937.5,0,Surcote,1657051.620523855,48.8687071487815,2.3312738307454
11837684,75002,2,2018-05-16,4000.0,55,72.72727272727273,1,Sous-cote,-563758.3387437502,48.8692550594406,2.34651144735175
11837497,75016,16,2018-05-16,5000.0,45,111.11111111111111,2,Sous-cote,-525585.043013043,48.8536042669807,2.27857107356823
11827796,75014,14,2018-05-16,60000.0,135,444.44444444444446,1,Sous-cote,-1230564.4297303115,48.8408029471378,2.33195738518795
11842186,75016,16,2018-05-16,15000.0,124,120.96774193548387,3,Sous-cote,-1283525.682332478,48.8539180652196,2.2700781049039
11822273,75006,6,2018-05-17,2500000.0,120,20833.333333333332,3,Surcote,1215931.5067391663,48.8562648501747,2.3324495752146
11831808,75015,15,2018-05-17,5500.0,83,66.26506024096386,1,Sous-cote,-801625.5702910889,48.8351431221891,2.30848704561964
11828919,75008,8,2018-05-17,65000.0,183,355.1912568306011,3,Sous-cote,-1905723.356834027,48.8726072529464,2.32594518754528
11825884,75013,13,2018-05-18,190000.0,93,2043.010752688172,1,Sous-cote,-675152.2721535994,48.8306452414549,2.36254455270948
11833553,75011,11,2018-05-18,87000.0,85,1023.5294117647059,1,Sous-cote,-723241.9539825968,48.8507419891151,2.39088573373444
11824791,75008,8,2018-05-22,15000.0,75,200.0,2,Sous-cote,-889609.2433645029,48.8804611587491,2.31689783728662
11826222,75009,9,2018-05-22,90000.0,63,1428.5714285714287,1,Sous-cote,-557297.8002317208,48.8803767005065,2.33769153615794
11834880,75007,7,2018-05-23,1730000.0,73,23698.630136986303,2,Surcote,781834.7044427136,48.8505303054349,2.31789515886463
11841948,75008,8,2018-05-24,2370000.0,91,26043.956043956045,2,Surcote,1352741.4512557269,48.8657206126963,2.30483901005765
11823304,75003,3,2018-05-24,1645700.0,102,16134.313725490196,1,Surcote,613800.7791461123,48.8627076356164,2.36332940021981
11832094,75015,15,2018-05-24,1800000.0,112,16071.42857142857,1,Surcote,674377.3646076319,48.8509390998906,2.30009200313151
11826068,75016,16,2018-05-25,10000.0,170,58.8235294117647,3,Sous-cote,-1749576.6742198523,48.8757248408856,2.28659913618124
11827681,75018,18,2018-05-28,1410000.0,80,17625.0,1,Surcote,672736.9171094582,48.8848792851478,2.33330424262198
11826895,75014,14,2018-05-28,7000.0,102,68.62745098039215,1,Sous-cote,-967390.4247108751,48.828953456246,2.32888440700291
11829377,75019,19,2018-05-29,5000.0,69,72.46376811594203,1,Sous-cote,-595343.5239560388,48.8903103866469,2.37222991794907
11828996,75004,4,2018-05-30,33000.0,87,379.3103448275862,1,Sous-cote,-813007.5904570553,48.8522187042731,2.36407501580584
11830356,75007,7,2018-05-30,13907.76,192,72.43625,3,Sous-cote,-2085439.3930820988,48.8542265734166,2.31877562631269
11825142,75008,8,2018-05-30,12450.0,88,141.47727272727272,2,Sous-cote,-996389.0483300602,48.8689507421979,2.30515121615461
11836194,75008,8,2018-05-31,2595900.0,65,39936.92307692308,2,Surcote,1827748.2430892219,48.8662125991737,2.30666252708763
11824617,75002,2,2018-05-31,1617400.0,89,18173.03370786517,1,Surcote,723886.6257816793,48.8672822904556,2.33514646925477
11829918,75008,8,2018-05-31,1411731.0,51,27681.0,2,Surcote,777713.6694611041,48.8804104511273,2.32171691603098
11837050,75015,15,2018-06-01,18150.0,121,150.0,1,Sous-cote,-1153054.7275861972,48.8456562611704,2.28726383478089
11821039,75006,6,2018-06-04,2261129.0,100,22611.29,3,Surcote,1189004.7067930454,48.8529191003573,2.33602448523181
11828315,75019,19,2018-06-04,1300000.0,80,16250.0,1,Surcote,594265.1410374825,48.8747179005257,2.38424024622502
11834461,75007,7,2018-06-04,2735000.0,134,20410.44776119403,3,Surcote,1211676.2042668886,48.8548255001283,2.3037116476813
11825311,75003,3,2018-06-05,5000.0,63,79.36507936507937,1,Sous-cote,-632915.4421524545,48.8572329738365,2.36765844049118
11827927,75002,2,2018-06-05,14235.0,137,103.9051094890511,3,Sous-cote,-1340922.7118412135,48.867168708347,2.35185752187875
11823820,75010,10,2018-06-06,11000.0,64,171.875,1,Sous-cote,-591450.8723196278,48.8713099054467,2.35915212880095
11830909,75017,17,2018-06-06,4000.0,38,105.26315789473684,3,Sous-cote,-790849.4225698018,48.8875530001676,2.32323222271853
11831686,75004,4,2018-06-07,1280000.0,60,21333.333333333332,0,Surcote,663072.2832930088,48.8543969678916,2.35116378959624
11831796,75015,15,2018-06-07,63000.0,86,732.5581395348837,1,Sous-cote,-772868.6616564922,48.8423829877628,2.31028027083913
11841489,75012,12,2018-06-08,170000.0,83,2048.1927710843374,1,Sous-cote,-610078.839110065,48.8472282017141,2.37951369267946
11835796,75015,15,2018-06-08,1792500.0,93,19274.1935483871,1,Surcote,889564.1251575667,48.8435334369363,2.3032957902388
11833086,75001,1,2018-06-08,1182000.0,44,26863.636363636364,0,Surcote,716334.5718361777,48.8566594087018,2.34168863203723
11842092,75007,7,2018-06-11,2880000.0,135,21333.333333333332,3,Surcote,1367418.7647629443,48.855273099006,2.30938286494258
11822546,75003,3,2018-06-11,5700.0,60,95.0,1,Sous-cote,-603472.3507870513,48.864722405633,2.3534306467484
11827213,75015,15,2018-06-12,1455000.0,63,23095.238095238095,1,Surcote,859818.6297627902,48.8486699999391,2.30445337153563
11825552,75003,3,2018-06-12,1709335.0,100,17093.35,1,Surcote,716921.4310075715,48.8574083782591,2.36352768604078
11829243,75011,11,2018-06-13,1671000.0,94,17776.59574468085,1,Surcote,794852.3628723838,48.8528468167318,2.37268945856148
11835750,75018,18,2018-06-13,68500.0,89,769.6629213483146,1,Sous-cote,-775315.9479379419,48.8869527727342,2.32721321675422
11828131,75014,14,2018-06-14,90000.0,141,638.2978723404256,3,Sous-cote,-1239481.8972863678,48.8298315214611,2.33124429220697
11838174,75016,16,2018-06-14,2610000.0,112,23303.571428571428,3,Surcote,1446770.2740803254,48.8682657717799,2.28102139802968
11841162,75016,16,2018-06-14,120000.0,168,714.2857142857143,3,Sous-cote,-1640738.204260774,48.8581294520212,2.28399597598366
11825875,75015,15,2018-06-15,150000.0,70,2142.8571428571427,1,Sous-cote,-512248.58342315094,48.8392831813448,2.30169163303142
11834506,75017,17,2018-06-15,7000.0,82,85.36585365853658,1,Sous-cote,-821511.6587466607,48.8811214306309,2.2893732108868
11837185,75004,4,2018-06-15,823000.0,12,68583.33333333333,0,Surcote,686285.3360906518,48.8526317949973,2.35394837220163
11835072,75004,4,2018-06-18,1332500.0,65,20500.0,1,Surcote,656627.8976535215,48.8528676997556,2.36329331642138
11824040,75020,20,2018-06-18,228000.0,107,2130.841121495327,1,Sous-cote,-802533.1668636755,48.8553755188363,2.40231813347153
11834821,75007,7,2018-06-18,6000.0,96,62.5,3,Sous-cote,-1153244.638438003,48.8568508949816,2.2924441367193
11825904,75006,6,2018-06-18,7000.0,45,155.55555555555554,2,Sous-cote,-506804.79385955556,48.854780890283,2.33488724432931
11824532,75008,8,2018-06-19,330000.0,190,1736.842105263158,3,Sous-cote,-1687466.9790687775,48.8777387152362,2.30853996305307
11835971,75011,11,2018-06-20,1192450.0,60,19874.166666666668,1,Surcote,642057.3983469543,48.8531193516233,2.37651875385611
11823311,75015,15,2018-06-20,960000.0,42,22857.14285714286,0,Surcote,556735.9117332378,48.8388756839652,2.30012931319039
11821730,75017,17,2018-06-20,6000.0,83,72.28915662650603,1,Sous-cote,-832092.689201795,48.8912477810346,2.31116585481872
